d1	d3	h	sat
0.067000	4.0	24	0.964358
0.067000	4.1	37	0.954336
0.067000	4.2	55	0.015281
0.067000	4.3	33	0.013833
0.067000	4.4	26	0.012522
0.067000	4.5	21	0.011336
0.067000	4.6	19	0.010262
0.067000	4.7	17	0.009289
0.067000	4.8	15	0.008409
0.067000	4.9	14	0.007612
0.067000	5.0	13	0.006891
0.068000	0.1	2	0.999993
0.068000	0.2	2	0.999975
0.068000	0.3	2	0.999945
0.068000	0.4	3	0.999897
0.068000	0.5	3	0.999838
0.068000	0.6	3	0.999764
0.068000	0.7	3	0.999674
0.068000	0.8	3	0.999569
0.068000	0.9	4	0.999439
0.068000	1.0	4	0.999296
0.068000	1.1	4	0.999133
0.068000	1.2	4	0.998949
0.068000	1.3	4	0.998743
0.068000	1.4	4	0.998514
0.068000	1.5	5	0.998247
0.068000	1.6	5	0.997962
0.068000	1.7	5	0.997649
0.068000	1.8	5	0.997303
0.068000	1.9	5	0.996925
0.068000	2.0	6	0.996493
0.068000	2.1	6	0.996033
0.068000	2.2	6	0.995530
0.068000	2.3	6	0.994979
0.068000	2.4	7	0.994355
0.068000	2.5	7	0.993688
0.068000	2.6	7	0.992956
0.068000	2.7	8	0.992128
0.068000	2.8	8	0.991235
0.068000	2.9	8	0.990250
0.068000	3.0	9	0.989124
0.068000	3.1	9	0.987899
0.068000	3.2	10	0.986490
0.068000	3.3	11	0.984898
0.068000	3.4	12	0.983082
0.068000	3.5	13	0.980983
0.068000	3.6	14	0.978519
0.068000	3.7	16	0.975521
0.068000	3.8	18	0.971796
0.068000	3.9	22	0.966809
0.068000	4.0	29	0.959275
0.068000	4.1	120	0.016890
0.068000	4.2	39	0.015290
0.068000	4.3	28	0.013841
0.068000	4.4	23	0.012530
0.068000	4.5	20	0.011343
0.068000	4.6	18	0.010268
0.068000	4.7	16	0.009295
0.068000	4.8	15	0.008414
0.068000	4.9	14	0.007617
0.068000	5.0	13	0.006896
0.069000	0.1	2	0.999993
0.069000	0.2	2	0.999974
0.069000	0.3	3	0.999940
0.069000	0.4	3	0.999893
0.069000	0.5	3	0.999831
0.069000	0.6	3	0.999753
0.069000	0.7	3	0.999660
0.069000	0.8	3	0.999549
0.069000	0.9	4	0.999414
0.069000	1.0	4	0.999263
0.069000	1.1	4	0.999092
0.069000	1.2	4	0.998900
0.069000	1.3	4	0.998684
0.069000	1.4	4	0.998443
0.069000	1.5	5	0.998163
0.069000	1.6	5	0.997864
0.069000	1.7	5	0.997533
0.069000	1.8	5	0.997170
0.069000	1.9	5	0.996772
0.069000	2.0	6	0.996315
0.069000	2.1	6	0.995830
0.069000	2.2	6	0.995298
0.069000	2.3	6	0.994716
0.069000	2.4	7	0.994052
0.069000	2.5	7	0.993344
0.069000	2.6	7	0.992567
0.069000	2.7	8	0.991683
0.069000	2.8	8	0.990730
0.069000	2.9	9	0.989646
0.069000	3.0	9	0.988465
0.069000	3.1	10	0.987113
0.069000	3.2	10	0.985619
0.069000	3.3	11	0.983886
0.069000	3.4	12	0.981896
0.069000	3.5	13	0.979577
0.069000	3.6	15	0.976785
0.069000	3.7	17	0.973377
0.069000	3.8	20	0.968986
0.069000	3.9	25	0.962819
0.069000	4.0	39	0.951727
0.069000	4.1	52	0.016899
0.069000	4.2	32	0.015298
0.069000	4.3	25	0.013849
0.069000	4.4	21	0.012537
0.069000	4.5	18	0.011350
0.069000	4.6	17	0.010274
0.069000	4.7	15	0.009301
0.069000	4.8	14	0.008420
0.069000	4.9	13	0.007622
0.069000	5.0	12	0.006900
0.070000	0.1	2	0.999993
0.070000	0.2	2	0.999973
0.070000	0.3	3	0.999938
0.070000	0.4	3	0.999888
0.070000	0.5	3	0.999823
0.070000	0.6	3	0.999743
0.070000	0.7	3	0.999645
0.070000	0.8	3	0.999529
0.070000	0.9	4	0.999387
0.070000	1.0	4	0.999230
0.070000	1.1	4	0.999051
0.070000	1.2	4	0.998849
0.070000	1.3	4	0.998623
0.070000	1.4	4	0.998370
0.070000	1.5	5	0.998076
0.070000	1.6	5	0.997761
0.070000	1.7	5	0.997414
0.070000	1.8	5	0.997032
0.070000	1.9	6	0.996597
0.070000	2.0	6	0.996130
0.070000	2.1	6	0.995618
0.070000	2.2	6	0.995057
0.070000	2.3	7	0.994420
0.070000	2.4	7	0.993737
0.070000	2.5	7	0.992986
0.070000	2.6	8	0.992136
0.070000	2.7	8	0.991216
0.070000	2.8	8	0.990199
0.070000	2.9	9	0.989038
0.070000	3.0	9	0.987770
0.070000	3.1	10	0.986310
0.070000	3.2	11	0.984659
0.070000	3.3	12	0.982771
0.070000	3.4	13	0.980585
0.070000	3.5	14	0.978012
0.070000	3.6	16	0.974876
0.070000	3.7	18	0.970966
0.070000	3.8	22	0.965710
0.070000	3.9	29	0.957700
0.070000	4.0	106	0.018678
0.070000	4.1	38	0.016909
0.070000	4.2	28	0.015307
0.070000	4.3	23	0.013857
0.070000	4.4	19	0.012545
0.070000	4.5	17	0.011357
0.070000	4.6	16	0.010281
0.070000	4.7	14	0.009307
0.070000	4.8	13	0.008426
0.070000	4.9	13	0.007628
0.070000	5.0	12	0.006905
0.071000	0.1	2	0.999993
0.071000	0.2	2	0.999972
0.071000	0.3	3	0.999935
0.071000	0.4	3	0.999883
0.071000	0.5	3	0.999816
0.071000	0.6	3	0.999731
0.071000	0.7	3	0.999629
0.071000	0.8	3	0.999509
0.071000	0.9	4	0.999360
0.071000	1.0	4	0.999196
0.071000	1.1	4	0.999008
0.071000	1.2	4	0.998797
0.071000	1.3	4	0.998560
0.071000	1.4	5	0.998284
0.071000	1.5	5	0.997986
0.071000	1.6	5	0.997656
0.071000	1.7	5	0.997291
0.071000	1.8	5	0.996889
0.071000	1.9	6	0.996430
0.071000	2.0	6	0.995939
0.071000	2.1	6	0.995399
0.071000	2.2	6	0.994806
0.071000	2.3	7	0.994132
0.071000	2.4	7	0.993408
0.071000	2.5	7	0.992612
0.071000	2.6	8	0.991707
0.071000	2.7	8	0.990728
0.071000	2.8	9	0.989616
0.071000	2.9	9	0.988398
0.071000	3.0	10	0.987005
0.071000	3.1	10	0.985460
0.071000	3.2	11	0.983669
0.071000	3.3	12	0.981608
0.071000	3.4	13	0.979203
0.071000	3.5	15	0.976304
0.071000	3.6	17	0.972758
0.071000	3.7	20	0.968181
0.071000	3.8	25	0.961737
0.071000	3.9	40	0.950044
0.071000	4.0	51	0.018689
0.071000	4.1	32	0.016919
0.071000	4.2	25	0.015316
0.071000	4.3	21	0.013866
0.071000	4.4	18	0.012553
0.071000	4.5	16	0.011364
0.071000	4.6	15	0.010288
0.071000	4.7	14	0.009313
0.071000	4.8	13	0.008431
0.071000	4.9	12	0.007633
0.071000	5.0	11	0.006910
0.072000	0.1	2	0.999992
0.072000	0.2	2	0.999971
0.072000	0.3	3	0.999932
0.072000	0.4	3	0.999879
0.072000	0.5	3	0.999808
0.072000	0.6	3	0.999720
0.072000	0.7	3	0.999613
0.072000	0.8	3	0.999488
0.072000	0.9	4	0.999332
0.072000	1.0	4	0.999160
0.072000	1.1	4	0.998964
0.072000	1.2	4	0.998743
0.072000	1.3	4	0.998495
0.072000	1.4	5	0.998205
0.072000	1.5	5	0.997893
0.072000	1.6	5	0.997547
0.072000	1.7	5	0.997164
0.072000	1.8	5	0.996742
0.072000	1.9	6	0.996258
0.072000	2.0	6	0.995740
0.072000	2.1	6	0.995171
0.072000	2.2	6	0.994546
0.072000	2.3	7	0.993832
0.072000	2.4	7	0.993066
0.072000	2.5	7	0.992222
0.072000	2.6	8	0.991259
0.072000	2.7	8	0.990217
0.072000	2.8	9	0.989028
0.072000	2.9	9	0.987724
0.072000	3.0	10	0.986225
0.072000	3.1	11	0.984527
0.072000	3.2	11	0.982615
0.072000	3.3	13	0.980327
0.072000	3.4	14	0.977670
0.072000	3.5	15	0.974469
0.072000	3.6	18	0.970389
0.072000	3.7	22	0.964958
0.072000	3.8	29	0.956699
0.072000	3.9	114	0.020655
0.072000	4.0	38	0.018699
0.072000	4.1	28	0.016929
0.072000	4.2	22	0.015326
0.072000	4.3	19	0.013874
0.072000	4.4	17	0.012561
0.072000	4.5	15	0.011371
0.072000	4.6	14	0.010294
0.072000	4.7	13	0.009320
0.072000	4.8	12	0.008437
0.072000	4.9	12	0.007638
0.072000	5.0	11	0.006915
0.073000	0.1	2	0.999992
0.073000	0.2	2	0.999969
0.073000	0.3	3	0.999929
0.073000	0.4	3	0.999874
0.073000	0.5	3	0.999800
0.073000	0.6	3	0.999708
0.073000	0.7	3	0.999597
0.073000	0.8	3	0.999466
0.073000	0.9	4	0.999303
0.073000	1.0	4	0.999124
0.073000	1.1	4	0.998919
0.073000	1.2	4	0.998687
0.073000	1.3	4	0.998428
0.073000	1.4	5	0.998124
0.073000	1.5	5	0.997797
0.073000	1.6	5	0.997434
0.073000	1.7	5	0.997032
0.073000	1.8	5	0.996589
0.073000	1.9	6	0.996079
0.073000	2.0	6	0.995535
0.073000	2.1	6	0.994935
0.073000	2.2	7	0.994255
0.073000	2.3	7	0.993520
0.073000	2.4	7	0.992710
0.073000	2.5	8	0.991791
0.073000	2.6	8	0.990791
0.073000	2.7	8	0.989682
0.073000	2.8	9	0.988411
0.073000	2.9	10	0.986986
0.073000	3.0	10	0.985402
0.073000	3.1	11	0.983566
0.073000	3.2	12	0.981451
0.073000	3.3	13	0.978981
0.073000	3.4	14	0.976043
0.073000	3.5	16	0.972404
0.073000	3.6	19	0.967713
0.073000	3.7	24	0.961136
0.073000	3.8	38	0.949468
0.073000	3.9	53	0.020667
0.073000	4.0	32	0.018710
0.073000	4.1	25	0.016939
0.073000	4.2	21	0.015335
0.073000	4.3	18	0.013883
0.073000	4.4	16	0.012569
0.073000	4.5	15	0.011379
0.073000	4.6	14	0.010301
0.073000	4.7	13	0.009326
0.073000	4.8	12	0.008443
0.073000	4.9	11	0.007644
0.073000	5.0	11	0.006920
0.074000	0.1	2	0.999992
0.074000	0.2	2	0.999968
0.074000	0.3	3	0.999927
0.074000	0.4	3	0.999868
0.074000	0.5	3	0.999792
0.074000	0.6	3	0.999696
0.074000	0.7	3	0.999580
0.074000	0.8	4	0.999437
0.074000	0.9	4	0.999274
0.074000	1.0	4	0.999086
0.074000	1.1	4	0.998872
0.074000	1.2	4	0.998630
0.074000	1.3	4	0.998358
0.074000	1.4	5	0.998041
0.074000	1.5	5	0.997698
0.074000	1.6	5	0.997317
0.074000	1.7	5	0.996896
0.074000	1.8	6	0.996414
0.074000	1.9	6	0.995895
0.074000	2.0	6	0.995321
0.074000	2.1	6	0.994690
0.074000	2.2	7	0.993971
0.074000	2.3	7	0.993195
0.074000	2.4	7	0.992339
0.074000	2.5	8	0.991363
0.074000	2.6	8	0.990302
0.074000	2.7	9	0.989093
0.074000	2.8	9	0.987763
0.074000	2.9	10	0.986235
0.074000	3.0	11	0.984502
0.074000	3.1	11	0.982546
0.074000	3.2	12	0.980244
0.074000	3.3	14	0.977496
0.074000	3.4	15	0.974226
0.074000	3.5	18	0.970071
0.074000	3.6	21	0.964600
0.074000	3.7	28	0.956323
0.074000	3.8	175	0.022841
0.074000	3.9	40	0.020679
0.074000	4.0	28	0.018721
0.074000	4.1	23	0.016949
0.074000	4.2	19	0.015344
0.074000	4.3	17	0.013892
0.074000	4.4	15	0.012577
0.074000	4.5	14	0.011386
0.074000	4.6	13	0.010308
0.074000	4.7	12	0.009332
0.074000	4.8	12	0.008449
0.074000	4.9	11	0.007649
0.074000	5.0	10	0.006925
0.075000	0.1	2	0.999991
0.075000	0.2	2	0.999967
0.075000	0.3	3	0.999924
0.075000	0.4	3	0.999863
0.075000	0.5	3	0.999783
0.075000	0.6	3	0.999684
0.075000	0.7	3	0.999563
0.075000	0.8	4	0.999413
0.075000	0.9	4	0.999243
0.075000	1.0	4	0.999047
0.075000	1.1	4	0.998824
0.075000	1.2	4	0.998571
0.075000	1.3	4	0.998287
0.075000	1.4	5	0.997955
0.075000	1.5	5	0.997596
0.075000	1.6	5	0.997197
0.075000	1.7	5	0.996755
0.075000	1.8	6	0.996249
0.075000	1.9	6	0.995703
0.075000	2.0	6	0.995100
0.075000	2.1	6	0.994436
0.075000	2.2	7	0.993677
0.075000	2.3	7	0.992858
0.075000	2.4	7	0.991952
0.075000	2.5	8	0.990917
0.075000	2.6	8	0.989791
0.075000	2.7	9	0.988502
0.075000	2.8	9	0.987083
0.075000	2.9	10	0.985444
0.075000	3.0	11	0.983576
0.075000	3.1	12	0.981426
0.075000	3.2	13	0.978913
0.075000	3.3	14	0.975925
0.075000	3.4	16	0.972235
0.075000	3.5	19	0.967497
0.075000	3.6	23	0.960960
0.075000	3.7	35	0.949776
0.075000	3.8	58	0.022854
0.075000	3.9	33	0.020691
0.075000	4.0	25	0.018732
0.075000	4.1	21	0.016959
0.075000	4.2	18	0.015354
0.075000	4.3	16	0.013901
0.075000	4.4	15	0.012585
0.075000	4.5	14	0.011394
0.075000	4.6	13	0.010315
0.075000	4.7	12	0.009339
0.075000	4.8	11	0.008455
0.075000	4.9	11	0.007655
0.075000	5.0	10	0.006930
0.076000	0.1	2	0.999991
0.076000	0.2	2	0.999966
0.076000	0.3	3	0.999921
0.076000	0.4	3	0.999858
0.076000	0.5	3	0.999775
0.076000	0.6	3	0.999671
0.076000	0.7	3	0.999545
0.076000	0.8	4	0.999389
0.076000	0.9	4	0.999212
0.076000	1.0	4	0.999007
0.076000	1.1	4	0.998774
0.076000	1.2	4	0.998510
0.076000	1.3	5	0.998202
0.076000	1.4	5	0.997866
0.076000	1.5	5	0.997490
0.076000	1.6	5	0.997072
0.076000	1.7	5	0.996609
0.076000	1.8	6	0.996078
0.076000	1.9	6	0.995505
0.076000	2.0	6	0.994872
0.076000	2.1	7	0.994153
0.076000	2.2	7	0.993372
0.076000	2.3	7	0.992508
0.076000	2.4	8	0.991525
0.076000	2.5	8	0.990452
0.076000	2.6	8	0.989257
0.076000	2.7	9	0.987883
0.076000	2.8	10	0.986337
0.076000	2.9	10	0.984610
0.076000	3.0	11	0.982597
0.076000	3.1	12	0.980265
0.076000	3.2	13	0.977522
0.076000	3.3	15	0.974182
0.076000	3.4	17	0.970040
0.076000	3.5	20	0.964580
0.076000	3.6	27	0.956469
0.076000	3.7	60	0.937812
0.076000	3.8	42	0.022867
0.076000	3.9	29	0.020703
0.076000	4.0	23	0.018744
0.076000	4.1	19	0.016970
0.076000	4.2	17	0.015364
0.076000	4.3	15	0.013910
0.076000	4.4	14	0.012593
0.076000	4.5	13	0.011402
0.076000	4.6	12	0.010322
0.076000	4.7	12	0.009346
0.076000	4.8	11	0.008461
0.076000	4.9	10	0.007660
0.076000	5.0	10	0.006935
0.077000	0.1	2	0.999991
0.077000	0.2	2	0.999964
0.077000	0.3	3	0.999918
0.077000	0.4	3	0.999852
0.077000	0.5	3	0.999766
0.077000	0.6	3	0.999658
0.077000	0.7	3	0.999527
0.077000	0.8	4	0.999364
0.077000	0.9	4	0.999180
0.077000	1.0	4	0.998966
0.077000	1.1	4	0.998723
0.077000	1.2	4	0.998448
0.077000	1.3	5	0.998126
0.077000	1.4	5	0.997774
0.077000	1.5	5	0.997381
0.077000	1.6	5	0.996944
0.077000	1.7	5	0.996459
0.077000	1.8	6	0.995901
0.077000	1.9	6	0.995300
0.077000	2.0	6	0.994635
0.077000	2.1	7	0.993877
0.077000	2.2	7	0.993055
0.077000	2.3	7	0.992143
0.077000	2.4	8	0.991104
0.077000	2.5	8	0.989967
0.077000	2.6	9	0.988670
0.077000	2.7	9	0.987235
0.077000	2.8	10	0.985582
0.077000	2.9	11	0.983698
0.077000	3.0	11	0.981560
0.077000	3.1	13	0.978995
0.077000	3.2	14	0.975986
0.077000	3.3	16	0.972285
0.077000	3.4	18	0.967601
0.077000	3.5	23	0.961125
0.077000	3.6	32	0.950702
0.077000	3.7	69	0.025272
0.077000	3.8	34	0.022881
0.077000	3.9	26	0.020715
0.077000	4.0	21	0.018755
0.077000	4.1	18	0.016980
0.077000	4.2	16	0.015374
0.077000	4.3	15	0.013919
0.077000	4.4	14	0.012602
0.077000	4.5	13	0.011409
0.077000	4.6	12	0.010330
0.077000	4.7	11	0.009352
0.077000	4.8	11	0.008467
0.077000	4.9	10	0.007666
0.077000	5.0	10	0.006941
0.078000	0.1	2	0.999990
0.078000	0.2	2	0.999963
0.078000	0.3	3	0.999914
0.078000	0.4	3	0.999846
0.078000	0.5	3	0.999757
0.078000	0.6	3	0.999644
0.078000	0.7	3	0.999508
0.078000	0.8	4	0.999339
0.078000	0.9	4	0.999146
0.078000	1.0	4	0.998924
0.078000	1.1	4	0.998671
0.078000	1.2	4	0.998384
0.078000	1.3	5	0.998047
0.078000	1.4	5	0.997680
0.078000	1.5	5	0.997269
0.078000	1.6	5	0.996812
0.078000	1.7	6	0.996288
0.078000	1.8	6	0.995719
0.078000	1.9	6	0.995088
0.078000	2.0	6	0.994390
0.078000	2.1	7	0.993592
0.078000	2.2	7	0.992726
0.078000	2.3	7	0.991765
0.078000	2.4	8	0.990665
0.078000	2.5	8	0.989462
0.078000	2.6	9	0.988083
0.078000	2.7	9	0.986556
0.078000	2.8	10	0.984788
0.078000	2.9	11	0.982765
0.078000	3.0	12	0.980422
0.078000	3.1	13	0.977668
0.078000	3.2	15	0.974330
0.078000	3.3	17	0.970207
0.078000	3.4	20	0.964822
0.078000	3.5	25	0.957096
0.078000	3.6	44	0.942001
0.078000	3.7	46	0.025286
0.078000	3.8	30	0.022894
0.078000	3.9	23	0.020728
0.078000	4.0	20	0.018767
0.078000	4.1	17	0.016991
0.078000	4.2	16	0.015384
0.078000	4.3	14	0.013928
0.078000	4.4	13	0.012610
0.078000	4.5	12	0.011417
0.078000	4.6	11	0.010337
0.078000	4.7	11	0.009359
0.078000	4.8	10	0.008474
0.078000	4.9	10	0.007672
0.078000	5.0	9	0.006946
0.079000	0.1	2	0.999990
0.079000	0.2	2	0.999962
0.079000	0.3	3	0.999911
0.079000	0.4	3	0.999841
0.079000	0.5	3	0.999747
0.079000	0.6	3	0.999631
0.079000	0.7	3	0.999489
0.079000	0.8	4	0.999313
0.079000	0.9	4	0.999112
0.079000	1.0	4	0.998881
0.079000	1.1	4	0.998617
0.079000	1.2	4	0.998317
0.079000	1.3	5	0.997966
0.079000	1.4	5	0.997582
0.079000	1.5	5	0.997153
0.079000	1.6	5	0.996675
0.079000	1.7	6	0.996127
0.079000	1.8	6	0.995531
0.079000	1.9	6	0.994869
0.079000	2.0	6	0.994136
0.079000	2.1	7	0.993296
0.079000	2.2	7	0.992385
0.079000	2.3	8	0.991347
0.079000	2.4	8	0.990208
0.079000	2.5	8	0.988935
0.079000	2.6	9	0.987469
0.079000	2.7	10	0.985813
0.079000	2.8	10	0.983954
0.079000	2.9	11	0.981780
0.079000	3.0	12	0.979248
0.079000	3.1	14	0.976214
0.079000	3.2	15	0.972573
0.079000	3.3	18	0.967917
0.079000	3.4	21	0.961711
0.079000	3.5	29	0.952056
0.079000	3.6	105	0.027945
0.079000	3.7	37	0.025301
0.079000	3.8	27	0.022908
0.079000	3.9	22	0.020741
0.079000	4.0	19	0.018779
0.079000	4.1	16	0.017002
0.079000	4.2	15	0.015394
0.079000	4.3	14	0.013938
0.079000	4.4	13	0.012619
0.079000	4.5	12	0.011425
0.079000	4.6	11	0.010345
0.079000	4.7	11	0.009366
0.079000	4.8	10	0.008480
0.079000	4.9	10	0.007678
0.079000	5.0	9	0.006952
0.080000	0.1	2	0.999990
0.080000	0.2	2	0.999960
0.080000	0.3	3	0.999908
0.080000	0.4	3	0.999835
0.080000	0.5	3	0.999738
0.080000	0.6	3	0.999616
0.080000	0.7	3	0.999470
0.080000	0.8	4	0.999286
0.080000	0.9	4	0.999077
0.080000	1.0	4	0.998837
0.080000	1.1	4	0.998561
0.080000	1.2	4	0.998249
0.080000	1.3	5	0.997883
0.080000	1.4	5	0.997482
0.080000	1.5	5	0.997034
0.080000	1.6	5	0.996535
0.080000	1.7	6	0.995960
0.080000	1.8	6	0.995336
0.080000	1.9	6	0.994642
0.080000	2.0	7	0.993853
0.080000	2.1	7	0.992990
0.080000	2.2	7	0.992031
0.080000	2.3	8	0.990936
0.080000	2.4	8	0.989733
0.080000	2.5	9	0.988357
0.080000	2.6	9	0.986828
0.080000	2.7	10	0.985063
0.080000	2.8	11	0.983043
0.080000	2.9	12	0.980706
0.080000	3.0	13	0.977964
0.080000	3.1	14	0.974687
0.080000	3.2	16	0.970624
0.080000	3.3	19	0.965376
0.080000	3.4	24	0.958022
0.080000	3.5	36	0.945270
0.080000	3.6	55	0.027961
0.080000	3.7	32	0.025316
0.080000	3.8	24	0.022921
0.080000	3.9	20	0.020754
0.080000	4.0	18	0.018791
0.080000	4.1	16	0.017013
0.080000	4.2	14	0.015404
0.080000	4.3	13	0.013947
0.080000	4.4	12	0.012628
0.080000	4.5	12	0.011434
0.080000	4.6	11	0.010352
0.080000	4.7	10	0.009373
0.080000	4.8	10	0.008486
0.080000	4.9	9	0.007684
0.080000	5.0	9	0.006957
0.081000	0.1	2	0.999989
0.081000	0.2	2	0.999959
0.081000	0.3	3	0.999905
0.081000	0.4	3	0.999828
0.081000	0.5	3	0.999728
0.081000	0.6	3	0.999602
0.081000	0.7	3	0.999449
0.081000	0.8	4	0.999258
0.081000	0.9	4	0.999041
0.081000	1.0	4	0.998791
0.081000	1.1	4	0.998504
0.081000	1.2	5	0.998169
0.081000	1.3	5	0.997797
0.081000	1.4	5	0.997379
0.081000	1.5	5	0.996911
0.081000	1.6	5	0.996390
0.081000	1.7	6	0.995788
0.081000	1.8	6	0.995135
0.081000	1.9	6	0.994408
0.081000	2.0	7	0.993579
0.081000	2.1	7	0.992673
0.081000	2.2	7	0.991664
0.081000	2.3	8	0.990508
0.081000	2.4	8	0.989238
0.081000	2.5	9	0.987780
0.081000	2.6	9	0.986158
0.081000	2.7	10	0.984276
0.081000	2.8	11	0.982113
0.081000	2.9	12	0.979599
0.081000	3.0	13	0.976629
0.081000	3.1	15	0.973007
0.081000	3.2	17	0.968496
0.081000	3.3	20	0.962530
0.081000	3.4	27	0.953649
0.081000	3.5	59	0.933396
0.081000	3.6	42	0.027977
0.081000	3.7	28	0.025331
0.081000	3.8	22	0.022936
0.081000	3.9	19	0.020767
0.081000	4.0	17	0.018803
0.081000	4.1	15	0.017025
0.081000	4.2	14	0.015415
0.081000	4.3	13	0.013957
0.081000	4.4	12	0.012637
0.081000	4.5	11	0.011442
0.081000	4.6	11	0.010360
0.081000	4.7	10	0.009380
0.081000	4.8	10	0.008493
0.081000	4.9	9	0.007690
0.081000	5.0	9	0.006963
0.082000	0.1	2	0.999989
0.082000	0.2	2	0.999958
0.082000	0.3	3	0.999901
0.082000	0.4	3	0.999822
0.082000	0.5	3	0.999718
0.082000	0.6	3	0.999587
0.082000	0.7	4	0.999422
0.082000	0.8	4	0.999230
0.082000	0.9	4	0.999005
0.082000	1.0	4	0.998744
0.082000	1.1	4	0.998446
0.082000	1.2	5	0.998096
0.082000	1.3	5	0.997709
0.082000	1.4	5	0.997273
0.082000	1.5	5	0.996785
0.082000	1.6	6	0.996225
0.082000	1.7	6	0.995611
0.082000	1.8	6	0.994927
0.082000	1.9	6	0.994167
0.082000	2.0	7	0.993296
0.082000	2.1	7	0.992344
0.082000	2.2	8	0.991261
0.082000	2.3	8	0.990065
0.082000	2.4	8	0.988724
0.082000	2.5	9	0.987178
0.082000	2.6	10	0.985426
0.082000	2.7	10	0.983451
0.082000	2.8	11	0.981135
0.082000	2.9	12	0.978427
0.082000	3.0	14	0.975168
0.082000	3.1	15	0.971232
0.082000	3.2	18	0.966159
0.082000	3.3	22	0.959256
0.082000	3.4	31	0.948192
0.082000	3.5	76	0.030916
0.082000	3.6	35	0.027993
0.082000	3.7	26	0.025346
0.082000	3.8	21	0.022950
0.082000	3.9	18	0.020780
0.082000	4.0	16	0.018815
0.082000	4.1	14	0.017036
0.082000	4.2	13	0.015425
0.082000	4.3	12	0.013967
0.082000	4.4	12	0.012646
0.082000	4.5	11	0.011450
0.082000	4.6	10	0.010368
0.082000	4.7	10	0.009387
0.082000	4.8	9	0.008500
0.082000	4.9	9	0.007696
0.082000	5.0	9	0.006968
0.083000	0.1	2	0.999989
0.083000	0.2	2	0.999956
0.083000	0.3	3	0.999898
0.083000	0.4	3	0.999816
0.083000	0.5	3	0.999708
0.083000	0.6	3	0.999572
0.083000	0.7	4	0.999401
0.083000	0.8	4	0.999201
0.083000	0.9	4	0.998967
0.083000	1.0	4	0.998696
0.083000	1.1	4	0.998386
0.083000	1.2	5	0.998021
0.083000	1.3	5	0.997618
0.083000	1.4	5	0.997164
0.083000	1.5	5	0.996655
0.083000	1.6	6	0.996070
0.083000	1.7	6	0.995428
0.083000	1.8	6	0.994713
0.083000	1.9	6	0.993917
0.083000	2.0	7	0.993003
0.083000	2.1	7	0.992004
0.083000	2.2	8	0.990863
0.083000	2.3	8	0.989603
0.083000	2.4	9	0.988161
0.083000	2.5	9	0.986551
0.083000	2.6	10	0.984689
0.083000	2.7	11	0.982552
0.083000	2.8	12	0.980071
0.083000	2.9	13	0.977148
0.083000	3.0	14	0.973640
0.083000	3.1	16	0.969267
0.083000	3.2	19	0.963573
0.083000	3.3	24	0.955478
0.083000	3.4	40	0.940589
0.083000	3.5	50	0.030934
0.083000	3.6	30	0.028010
0.083000	3.7	23	0.025362
0.083000	3.8	20	0.022964
0.083000	3.9	17	0.020793
0.083000	4.0	15	0.018827
0.083000	4.1	14	0.017047
0.083000	4.2	13	0.015436
0.083000	4.3	12	0.013977
0.083000	4.4	11	0.012655
0.083000	4.5	11	0.011459
0.083000	4.6	10	0.010375
0.083000	4.7	10	0.009395
0.083000	4.8	9	0.008506
0.083000	4.9	9	0.007702
0.083000	5.0	8	0.006974
0.084000	0.1	2	0.999988
0.084000	0.2	2	0.999955
0.084000	0.3	3	0.999894
0.084000	0.4	3	0.999809
0.084000	0.5	3	0.999697
0.084000	0.6	3	0.999556
0.084000	0.7	4	0.999379
0.084000	0.8	4	0.999171
0.084000	0.9	4	0.998928
0.084000	1.0	4	0.998646
0.084000	1.1	4	0.998324
0.084000	1.2	5	0.997945
0.084000	1.3	5	0.997525
0.084000	1.4	5	0.997052
0.084000	1.5	5	0.996521
0.084000	1.6	6	0.995910
0.084000	1.7	6	0.995240
0.084000	1.8	6	0.994493
0.084000	1.9	7	0.993639
0.084000	2.0	7	0.992700
0.084000	2.1	7	0.991652
0.084000	2.2	8	0.990452
0.084000	2.3	8	0.989125
0.084000	2.4	9	0.987600
0.084000	2.5	9	0.985897
0.084000	2.6	10	0.983918
0.084000	2.7	11	0.981638
0.084000	2.8	12	0.978977
0.084000	2.9	13	0.975824
0.084000	3.0	15	0.971965
0.084000	3.1	17	0.967131
0.084000	3.2	21	0.960646
0.084000	3.3	27	0.950955
0.084000	3.4	81	0.924864
0.084000	3.5	40	0.030952
0.084000	3.6	27	0.028027
0.084000	3.7	22	0.025377
0.084000	3.8	19	0.022979
0.084000	3.9	16	0.020807
0.084000	4.0	15	0.018840
0.084000	4.1	13	0.017059
0.084000	4.2	12	0.015447
0.084000	4.3	12	0.013987
0.084000	4.4	11	0.012664
0.084000	4.5	10	0.011467
0.084000	4.6	10	0.010383
0.084000	4.7	9	0.009402
0.084000	4.8	9	0.008513
0.084000	4.9	9	0.007709
0.084000	5.0	8	0.006980
0.085000	0.1	2	0.999988
0.085000	0.2	2	0.999953
0.085000	0.3	3	0.999890
0.085000	0.4	3	0.999802
0.085000	0.5	3	0.999686
0.085000	0.6	3	0.999540
0.085000	0.7	4	0.999356
0.085000	0.8	4	0.999141
0.085000	0.9	4	0.998888
0.085000	1.0	4	0.998596
0.085000	1.1	4	0.998261
0.085000	1.2	5	0.997866
0.085000	1.3	5	0.997429
