d1	d3	h	sat
0.025100	1.5	3	0.999920
0.025100	1.6	3	0.999909
0.025100	1.7	3	0.999897
0.025100	1.8	3	0.999884
0.025100	1.9	3	0.999870
0.025100	2.0	3	0.999855
0.025100	2.1	3	0.999840
0.025100	2.2	3	0.999823
0.025100	2.3	3	0.999806
0.025100	2.4	3	0.999788
0.025100	2.5	3	0.999769
0.025100	2.6	3	0.999749
0.025100	2.7	3	0.999728
0.025100	2.8	3	0.999706
0.025100	2.9	3	0.999683
0.025100	3.0	3	0.999659
0.025100	3.1	3	0.999634
0.025100	3.2	4	0.999598
0.025100	3.3	4	0.999570
0.025100	3.4	4	0.999540
0.025100	3.5	4	0.999509
0.025100	3.6	4	0.999477
0.025100	3.7	4	0.999443
0.025100	3.8	4	0.999409
0.025100	3.9	4	0.999373
0.025100	4.0	4	0.999335
0.025100	4.1	4	0.999296
0.025100	4.2	4	0.999256
0.025100	4.3	4	0.999214
0.025100	4.4	4	0.999171
0.025100	4.5	4	0.999126
0.025100	4.6	4	0.999079
0.025100	4.7	4	0.999031
0.025100	4.8	5	0.998967
0.025100	4.9	5	0.998914
0.025100	5.0	5	0.998859
0.025200	0.1	2	0.999999
0.025200	0.2	2	0.999998
0.025200	0.3	2	0.999996
0.025200	0.4	2	0.999994
0.025200	0.5	2	0.999991
0.025200	0.6	2	0.999987
0.025200	0.7	2	0.999983
0.025200	0.8	2	0.999978
0.025200	0.9	2	0.999972
0.025200	1.0	2	0.999966
0.025200	1.1	2	0.999959
0.025200	1.2	2	0.999951
0.025200	1.3	3	0.999940
0.025200	1.4	3	0.999930
0.025200	1.5	3	0.999919
0.025200	1.6	3	0.999908
0.025200	1.7	3	0.999895
0.025200	1.8	3	0.999882
0.025200	1.9	3	0.999868
0.025200	2.0	3	0.999854
0.025200	2.1	3	0.999838
0.025200	2.2	3	0.999821
0.025200	2.3	3	0.999804
0.025200	2.4	3	0.999785
0.025200	2.5	3	0.999766
0.025200	2.6	3	0.999746
0.025200	2.7	3	0.999724
0.025200	2.8	3	0.999702
0.025200	2.9	3	0.999679
0.025200	3.0	3	0.999654
0.025200	3.1	3	0.999629
0.025200	3.2	4	0.999593
0.025200	3.3	4	0.999564
0.025200	3.4	4	0.999534
0.025200	3.5	4	0.999503
0.025200	3.6	4	0.999470
0.025200	3.7	4	0.999436
0.025200	3.8	4	0.999401
0.025200	3.9	4	0.999364
0.025200	4.0	4	0.999326
0.025200	4.1	4	0.999287
0.025200	4.2	4	0.999246
0.025200	4.3	4	0.999204
0.025200	4.4	4	0.999160
0.025200	4.5	4	0.999114
0.025200	4.6	4	0.999067
0.025200	4.7	4	0.999018
0.025200	4.8	5	0.998953
0.025200	4.9	5	0.998899
0.025200	5.0	5	0.998843
0.025300	0.1	2	0.999999
0.025300	0.2	2	0.999998
0.025300	0.3	2	0.999996
0.025300	0.4	2	0.999994
0.025300	0.5	2	0.999991
0.025300	0.6	2	0.999987
0.025300	0.7	2	0.999983
0.025300	0.8	2	0.999978
0.025300	0.9	2	0.999972
0.025300	1.0	2	0.999965
0.025300	1.1	2	0.999958
0.025300	1.2	2	0.999951
0.025300	1.3	3	0.999939
0.025300	1.4	3	0.999929
0.025300	1.5	3	0.999918
0.025300	1.6	3	0.999907
0.025300	1.7	3	0.999894
0.025300	1.8	3	0.999881
0.025300	1.9	3	0.999867
0.025300	2.0	3	0.999852
0.025300	2.1	3	0.999836
0.025300	2.2	3	0.999819
0.025300	2.3	3	0.999801
0.025300	2.4	3	0.999783
0.025300	2.5	3	0.999763
0.025300	2.6	3	0.999743
0.025300	2.7	3	0.999721
0.025300	2.8	3	0.999698
0.025300	2.9	3	0.999675
0.025300	3.0	3	0.999650
0.025300	3.1	4	0.999616
0.025300	3.2	4	0.999588
0.025300	3.3	4	0.999559
0.025300	3.4	4	0.999528
0.025300	3.5	4	0.999496
0.025300	3.6	4	0.999463
0.025300	3.7	4	0.999429
0.025300	3.8	4	0.999393
0.025300	3.9	4	0.999356
0.025300	4.0	4	0.999318
0.025300	4.1	4	0.999278
0.025300	4.2	4	0.999236
0.025300	4.3	4	0.999193
0.025300	4.4	4	0.999149
0.025300	4.5	4	0.999102
0.025300	4.6	4	0.999055
0.025300	4.7	4	0.999005
0.025300	4.8	5	0.998939
0.025300	4.9	5	0.998884
0.025300	5.0	5	0.998827
0.025400	0.1	2	0.999999
0.025400	0.2	2	0.999998
0.025400	0.3	2	0.999996
0.025400	0.4	2	0.999994
0.025400	0.5	2	0.999991
0.025400	0.6	2	0.999987
0.025400	0.7	2	0.999982
0.025400	0.8	2	0.999977
0.025400	0.9	2	0.999972
0.025400	1.0	2	0.999965
0.025400	1.1	2	0.999958
0.025400	1.2	2	0.999950
0.025400	1.3	3	0.999938
0.025400	1.4	3	0.999928
0.025400	1.5	3	0.999917
0.025400	1.6	3	0.999906
0.025400	1.7	3	0.999893
0.025400	1.8	3	0.999880
0.025400	1.9	3	0.999865
0.025400	2.0	3	0.999850
0.025400	2.1	3	0.999834
0.025400	2.2	3	0.999817
0.025400	2.3	3	0.999799
0.025400	2.4	3	0.999780
0.025400	2.5	3	0.999760
0.025400	2.6	3	0.999739
0.025400	2.7	3	0.999718
0.025400	2.8	3	0.999695
0.025400	2.9	3	0.999671
0.025400	3.0	3	0.999646
0.025400	3.1	4	0.999611
0.025400	3.2	4	0.999583
0.025400	3.3	4	0.999553
0.025400	3.4	4	0.999522
0.025400	3.5	4	0.999490
0.025400	3.6	4	0.999457
0.025400	3.7	4	0.999422
0.025400	3.8	4	0.999386
0.025400	3.9	4	0.999348
0.025400	4.0	4	0.999309
0.025400	4.1	4	0.999268
0.025400	4.2	4	0.999226
0.025400	4.3	4	0.999183
0.025400	4.4	4	0.999138
0.025400	4.5	4	0.999091
0.025400	4.6	4	0.999042
0.025400	4.7	5	0.998978
0.025400	4.8	5	0.998925
0.025400	4.9	5	0.998869
0.025400	5.0	5	0.998811
0.025500	0.1	2	0.999999
0.025500	0.2	2	0.999998
0.025500	0.3	2	0.999996
0.025500	0.4	2	0.999994
0.025500	0.5	2	0.999991
0.025500	0.6	2	0.999987
0.025500	0.7	2	0.999982
0.025500	0.8	2	0.999977
0.025500	0.9	2	0.999971
0.025500	1.0	2	0.999965
0.025500	1.1	2	0.999957
0.025500	1.2	2	0.999950
0.025500	1.3	3	0.999937
0.025500	1.4	3	0.999927
0.025500	1.5	3	0.999916
0.025500	1.6	3	0.999904
0.025500	1.7	3	0.999892
0.025500	1.8	3	0.999878
0.025500	1.9	3	0.999864
0.025500	2.0	3	0.999848
0.025500	2.1	3	0.999832
0.025500	2.2	3	0.999815
0.025500	2.3	3	0.999797
0.025500	2.4	3	0.999778
0.025500	2.5	3	0.999757
0.025500	2.6	3	0.999736
0.025500	2.7	3	0.999714
0.025500	2.8	3	0.999691
0.025500	2.9	3	0.999667
0.025500	3.0	3	0.999642
0.025500	3.1	4	0.999606
0.025500	3.2	4	0.999577
0.025500	3.3	4	0.999547
0.025500	3.4	4	0.999516
0.025500	3.5	4	0.999484
0.025500	3.6	4	0.999450
0.025500	3.7	4	0.999414
0.025500	3.8	4	0.999378
0.025500	3.9	4	0.999340
0.025500	4.0	4	0.999300
0.025500	4.1	4	0.999259
0.025500	4.2	4	0.999216
0.025500	4.3	4	0.999172
0.025500	4.4	4	0.999126
0.025500	4.5	4	0.999079
0.025500	4.6	4	0.999030
0.025500	4.7	5	0.998965
0.025500	4.8	5	0.998910
0.025500	4.9	5	0.998854
0.025500	5.0	5	0.998795
0.025600	0.1	2	0.999999
0.025600	0.2	2	0.999998
0.025600	0.3	2	0.999996
0.025600	0.4	2	0.999994
0.025600	0.5	2	0.999990
0.025600	0.6	2	0.999987
0.025600	0.7	2	0.999982
0.025600	0.8	2	0.999977
0.025600	0.9	2	0.999971
0.025600	1.0	2	0.999964
0.025600	1.1	2	0.999957
0.025600	1.2	2	0.999949
0.025600	1.3	3	0.999937
0.025600	1.4	3	0.999926
0.025600	1.5	3	0.999915
0.025600	1.6	3	0.999903
0.025600	1.7	3	0.999890
0.025600	1.8	3	0.999877
0.025600	1.9	3	0.999862
0.025600	2.0	3	0.999847
0.025600	2.1	3	0.999830
0.025600	2.2	3	0.999813
0.025600	2.3	3	0.999794
0.025600	2.4	3	0.999775
0.025600	2.5	3	0.999754
0.025600	2.6	3	0.999733
0.025600	2.7	3	0.999711
0.025600	2.8	3	0.999687
0.025600	2.9	3	0.999663
0.025600	3.0	3	0.999637
0.025600	3.1	4	0.999601
0.025600	3.2	4	0.999572
0.025600	3.3	4	0.999542
0.025600	3.4	4	0.999510
0.025600	3.5	4	0.999477
0.025600	3.6	4	0.999443
0.025600	3.7	4	0.999407
0.025600	3.8	4	0.999370
0.025600	3.9	4	0.999331
0.025600	4.0	4	0.999291
0.025600	4.1	4	0.999249
0.025600	4.2	4	0.999206
0.025600	4.3	4	0.999161
0.025600	4.4	4	0.999115
0.025600	4.5	4	0.999067
0.025600	4.6	4	0.999017
0.025600	4.7	5	0.998951
0.025600	4.8	5	0.998896
0.025600	4.9	5	0.998838
0.025600	5.0	5	0.998779
0.025700	0.1	2	0.999999
0.025700	0.2	2	0.999998
0.025700	0.3	2	0.999996
0.025700	0.4	2	0.999994
0.025700	0.5	2	0.999990
0.025700	0.6	2	0.999986
0.025700	0.7	2	0.999982
0.025700	0.8	2	0.999977
0.025700	0.9	2	0.999971
0.025700	1.0	2	0.999964
0.025700	1.1	2	0.999957
0.025700	1.2	2	0.999948
0.025700	1.3	3	0.999936
0.025700	1.4	3	0.999926
0.025700	1.5	3	0.999914
0.025700	1.6	3	0.999902
0.025700	1.7	3	0.999889
0.025700	1.8	3	0.999875
0.025700	1.9	3	0.999860
0.025700	2.0	3	0.999845
0.025700	2.1	3	0.999828
0.025700	2.2	3	0.999810
0.025700	2.3	3	0.999792
0.025700	2.4	3	0.999772
0.025700	2.5	3	0.999752
0.025700	2.6	3	0.999730
0.025700	2.7	3	0.999707
0.025700	2.8	3	0.999683
0.025700	2.9	3	0.999659
0.025700	3.0	3	0.999633
0.025700	3.1	4	0.999596
0.025700	3.2	4	0.999567
0.025700	3.3	4	0.999536
0.025700	3.4	4	0.999504
0.025700	3.5	4	0.999471
0.025700	3.6	4	0.999436
0.025700	3.7	4	0.999399
0.025700	3.8	4	0.999362
0.025700	3.9	4	0.999323
0.025700	4.0	4	0.999282
0.025700	4.1	4	0.999240
0.025700	4.2	4	0.999196
0.025700	4.3	4	0.999151
0.025700	4.4	4	0.999103
0.025700	4.5	4	0.999055
0.025700	4.6	4	0.999004
0.025700	4.7	5	0.998937
0.025700	4.8	5	0.998881
0.025700	4.9	5	0.998823
0.025700	5.0	5	0.998763
0.025800	0.1	2	0.999999
0.025800	0.2	2	0.999998
0.025800	0.3	2	0.999996
0.025800	0.4	2	0.999994
0.025800	0.5	2	0.999990
0.025800	0.6	2	0.999986
0.025800	0.7	2	0.999982
0.025800	0.8	2	0.999976
0.025800	0.9	2	0.999970
0.025800	1.0	2	0.999963
0.025800	1.1	2	0.999956
0.025800	1.2	2	0.999948
0.025800	1.3	3	0.999935
0.025800	1.4	3	0.999925
0.025800	1.5	3	0.999913
0.025800	1.6	3	0.999901
0.025800	1.7	3	0.999888
0.025800	1.8	3	0.999874
0.025800	1.9	3	0.999859
0.025800	2.0	3	0.999843
0.025800	2.1	3	0.999826
0.025800	2.2	3	0.999808
0.025800	2.3	3	0.999789
0.025800	2.4	3	0.999769
0.025800	2.5	3	0.999749
0.025800	2.6	3	0.999727
0.025800	2.7	3	0.999704
0.025800	2.8	3	0.999680
0.025800	2.9	3	0.999655
0.025800	3.0	3	0.999628
0.025800	3.1	4	0.999591
0.025800	3.2	4	0.999561
0.025800	3.3	4	0.999530
0.025800	3.4	4	0.999498
0.025800	3.5	4	0.999464
0.025800	3.6	4	0.999429
0.025800	3.7	4	0.999392
0.025800	3.8	4	0.999354
0.025800	3.9	4	0.999314
0.025800	4.0	4	0.999273
0.025800	4.1	4	0.999230
0.025800	4.2	4	0.999186
0.025800	4.3	4	0.999140
0.025800	4.4	4	0.999092
0.025800	4.5	4	0.999042
0.025800	4.6	5	0.998978
0.025800	4.7	5	0.998923
0.025800	4.8	5	0.998866
0.025800	4.9	5	0.998807
0.025800	5.0	5	0.998746
0.025900	0.1	2	0.999999
0.025900	0.2	2	0.999998
0.025900	0.3	2	0.999996
0.025900	0.4	2	0.999994
0.025900	0.5	2	0.999990
0.025900	0.6	2	0.999986
0.025900	0.7	2	0.999981
0.025900	0.8	2	0.999976
0.025900	0.9	2	0.999970
0.025900	1.0	2	0.999963
0.025900	1.1	2	0.999956
0.025900	1.2	2	0.999947
0.025900	1.3	3	0.999934
0.025900	1.4	3	0.999924
0.025900	1.5	3	0.999912
0.025900	1.6	3	0.999900
0.025900	1.7	3	0.999887
0.025900	1.8	3	0.999872
0.025900	1.9	3	0.999857
0.025900	2.0	3	0.999841
0.025900	2.1	3	0.999824
0.025900	2.2	3	0.999806
0.025900	2.3	3	0.999787
0.025900	2.4	3	0.999767
0.025900	2.5	3	0.999746
0.025900	2.6	3	0.999723
0.025900	2.7	3	0.999700
0.025900	2.8	3	0.999676
0.025900	2.9	3	0.999650
0.025900	3.0	4	0.999615
0.025900	3.1	4	0.999586
0.025900	3.2	4	0.999556
0.025900	3.3	4	0.999524
0.025900	3.4	4	0.999492
0.025900	3.5	4	0.999457
0.025900	3.6	4	0.999421
0.025900	3.7	4	0.999384
0.025900	3.8	4	0.999346
0.025900	3.9	4	0.999305
0.025900	4.0	4	0.999264
0.025900	4.1	4	0.999220
0.025900	4.2	4	0.999175
0.025900	4.3	4	0.999129
0.025900	4.4	4	0.999080
0.025900	4.5	4	0.999030
0.025900	4.6	5	0.998964
0.025900	4.7	5	0.998909
0.025900	4.8	5	0.998851
0.025900	4.9	5	0.998791
0.025900	5.0	5	0.998730
0.026000	0.1	2	0.999999
0.026000	0.2	2	0.999998
0.026000	0.3	2	0.999996
0.026000	0.4	2	0.999993
0.026000	0.5	2	0.999990
0.026000	0.6	2	0.999986
0.026000	0.7	2	0.999981
0.026000	0.8	2	0.999976
0.026000	0.9	2	0.999970
0.026000	1.0	2	0.999963
0.026000	1.1	2	0.999955
0.026000	1.2	2	0.999947
0.026000	1.3	3	0.999934
0.026000	1.4	3	0.999923
0.026000	1.5	3	0.999911
0.026000	1.6	3	0.999899
0.026000	1.7	3	0.999885
0.026000	1.8	3	0.999871
0.026000	1.9	3	0.999855
0.026000	2.0	3	0.999839
0.026000	2.1	3	0.999822
0.026000	2.2	3	0.999804
0.026000	2.3	3	0.999784
0.026000	2.4	3	0.999764
0.026000	2.5	3	0.999743
0.026000	2.6	3	0.999720
0.026000	2.7	3	0.999697
0.026000	2.8	3	0.999672
0.026000	2.9	3	0.999646
0.026000	3.0	4	0.999611
0.026000	3.1	4	0.999581
0.026000	3.2	4	0.999551
0.026000	3.3	4	0.999519
0.026000	3.4	4	0.999485
0.026000	3.5	4	0.999450
0.026000	3.6	4	0.999414
0.026000	3.7	4	0.999377
0.026000	3.8	4	0.999337
0.026000	3.9	4	0.999297
0.026000	4.0	4	0.999254
0.026000	4.1	4	0.999210
0.026000	4.2	4	0.999165
0.026000	4.3	4	0.999117
0.026000	4.4	4	0.999068
0.026000	4.5	4	0.999018
0.026000	4.6	5	0.998951
0.026000	4.7	5	0.998894
0.026000	4.8	5	0.998836
0.026000	4.9	5	0.998775
0.026000	5.0	5	0.998713
0.026100	0.1	2	0.999999
0.026100	0.2	2	0.999998
0.026100	0.3	2	0.999996
0.026100	0.4	2	0.999993
0.026100	0.5	2	0.999990
0.026100	0.6	2	0.999986
0.026100	0.7	2	0.999981
0.026100	0.8	2	0.999975
0.026100	0.9	2	0.999969
0.026100	1.0	2	0.999962
0.026100	1.1	2	0.999955
0.026100	1.2	2	0.999946
0.026100	1.3	3	0.999933
0.026100	1.4	3	0.999922
0.026100	1.5	3	0.999910
0.026100	1.6	3	0.999898
0.026100	1.7	3	0.999884
0.026100	1.8	3	0.999869
0.026100	1.9	3	0.999854
0.026100	2.0	3	0.999837
0.026100	2.1	3	0.999820
0.026100	2.2	3	0.999801
0.026100	2.3	3	0.999782
0.026100	2.4	3	0.999761
0.026100	2.5	3	0.999739
0.026100	2.6	3	0.999717
0.026100	2.7	3	0.999693
0.026100	2.8	3	0.999668
0.026100	2.9	3	0.999642
0.026100	3.0	4	0.999606
0.026100	3.1	4	0.999576
0.026100	3.2	4	0.999545
0.026100	3.3	4	0.999513
0.026100	3.4	4	0.999479
0.026100	3.5	4	0.999444
0.026100	3.6	4	0.999407
0.026100	3.7	4	0.999369
0.026100	3.8	4	0.999329
0.026100	3.9	4	0.999288
0.026100	4.0	4	0.999245
0.026100	4.1	4	0.999200
0.026100	4.2	4	0.999154
0.026100	4.3	4	0.999106
0.026100	4.4	4	0.999057
0.026100	4.5	4	0.999005
0.026100	4.6	5	0.998937
0.026100	4.7	5	0.998880
0.026100	4.8	5	0.998821
0.026100	4.9	5	0.998759
0.026100	5.0	5	0.998696
0.026200	0.1	2	0.999999
0.026200	0.2	2	0.999998
0.026200	0.3	2	0.999996
0.026200	0.4	2	0.999993
0.026200	0.5	2	0.999990
0.026200	0.6	2	0.999986
0.026200	0.7	2	0.999981
0.026200	0.8	2	0.999975
0.026200	0.9	2	0.999969
0.026200	1.0	2	0.999962
0.026200	1.1	2	0.999954
0.026200	1.2	2	0.999946
0.026200	1.3	3	0.999932
0.026200	1.4	3	0.999921
0.026200	1.5	3	0.999909
0.026200	1.6	3	0.999896
0.026200	1.7	3	0.999883
0.026200	1.8	3	0.999868
0.026200	1.9	3	0.999852
0.026200	2.0	3	0.999835
0.026200	2.1	3	0.999818
0.026200	2.2	3	0.999799
0.026200	2.3	3	0.999779
0.026200	2.4	3	0.999758
0.026200	2.5	3	0.999736
0.026200	2.6	3	0.999713
0.026200	2.7	3	0.999689
0.026200	2.8	3	0.999664
0.026200	2.9	3	0.999638
0.026200	3.0	4	0.999601
0.026200	3.1	4	0.999571
0.026200	3.2	4	0.999540
0.026200	3.3	4	0.999507
0.026200	3.4	4	0.999472
0.026200	3.5	4	0.999437
0.026200	3.6	4	0.999400
0.026200	3.7	4	0.999361
0.026200	3.8	4	0.999321
0.026200	3.9	4	0.999279
0.026200	4.0	4	0.999235
0.026200	4.1	4	0.999190
0.026200	4.2	4	0.999143
0.026200	4.3	4	0.999095
0.026200	4.4	4	0.999045
0.026200	4.5	4	0.998992
0.026200	4.6	5	0.998923
0.026200	4.7	5	0.998865
0.026200	4.8	5	0.998805
0.026200	4.9	5	0.998743
0.026200	5.0	5	0.998678
0.026300	0.1	2	0.999999
0.026300	0.2	2	0.999998
0.026300	0.3	2	0.999996
0.026300	0.4	2	0.999993
0.026300	0.5	2	0.999990
0.026300	0.6	2	0.999986
0.026300	0.7	2	0.999981
0.026300	0.8	2	0.999975
0.026300	0.9	2	0.999969
0.026300	1.0	2	0.999961
0.026300	1.1	2	0.999954
0.026300	1.2	3	0.999942
0.026300	1.3	3	0.999931
0.026300	1.4	3	0.999920
0.026300	1.5	3	0.999908
0.026300	1.6	3	0.999895
0.026300	1.7	3	0.999881
0.026300	1.8	3	0.999866
0.026300	1.9	3	0.999850
0.026300	2.0	3	0.999833
0.026300	2.1	3	0.999816
0.026300	2.2	3	0.999797
0.026300	2.3	3	0.999777
0.026300	2.4	3	0.999755
0.026300	2.5	3	0.999733
0.026300	2.6	3	0.999710
0.026300	2.7	3	0.999686
0.026300	2.8	3	0.999660
0.026300	2.9	3	0.999633
0.026300	3.0	4	0.999596
0.026300	3.1	4	0.999566
0.026300	3.2	4	0.999534
0.026300	3.3	4	0.999501
0.026300	3.4	4	0.999466
0.026300	3.5	4	0.999430
0.026300	3.6	4	0.999392
0.026300	3.7	4	0.999353
0.026300	3.8	4	0.999312
0.026300	3.9	4	0.999270
0.026300	4.0	4	0.999226
0.026300	4.1	4	0.999180
0.026300	4.2	4	0.999133
0.026300	4.3	4	0.999083
0.026300	4.4	4	0.999032
0.026300	4.5	5	0.998966
0.026300	4.6	5	0.998909
0.026300	4.7	5	0.998851
0.026300	4.8	5	0.998790
0.026300	4.9	5	0.998727
0.026300	5.0	5	0.998661
0.026400	0.1	2	0.999999
0.026400	0.2	2	0.999998
0.026400	0.3	2	0.999996
0.026400	0.4	2	0.999993
0.026400	0.5	2	0.999990
0.026400	0.6	2	0.999985
0.026400	0.7	2	0.999980
0.026400	0.8	2	0.999975
0.026400	0.9	2	0.999968
0.026400	1.0	2	0.999961
0.026400	1.1	2	0.999953
0.026400	1.2	3	0.999941
0.026400	1.3	3	0.999931
0.026400	1.4	3	0.999919
0.026400	1.5	3	0.999907
0.026400	1.6	3	0.999894
0.026400	1.7	3	0.999880
0.026400	1.8	3	0.999865
0.026400	1.9	3	0.999849
0.026400	2.0	3	0.999832
0.026400	2.1	3	0.999813
0.026400	2.2	3	0.999794
0.026400	2.3	3	0.999774
0.026400	2.4	3	0.999753
0.026400	2.5	3	0.999730
0.026400	2.6	3	0.999707
0.026400	2.7	3	0.999682
0.026400	2.8	3	0.999656
0.026400	2.9	3	0.999629
0.026400	3.0	4	0.999591
0.026400	3.1	4	0.999561
0.026400	3.2	4	0.999528
0.026400	3.3	4	0.999495
0.026400	3.4	4	0.999459
0.026400	3.5	4	0.999423
0.026400	3.6	4	0.999385
0.026400	3.7	4	0.999345
0.026400	3.8	4	0.999304
0.026400	3.9	4	0.999261
0.026400	4.0	4	0.999216
0.026400	4.1	4	0.999170
0.026400	4.2	4	0.999122
0.026400	4.3	4	0.999072
0.026400	4.4	4	0.999020
0.026400	4.5	5	0.998953
0.026400	4.6	5	0.998895
0.026400	4.7	5	0.998836
0.026400	4.8	5	0.998774
0.026400	4.9	5	0.998710
0.026400	5.0	5	0.998643
0.026500	0.1	2	0.999999
0.026500	0.2	2	0.999998
0.026500	0.3	2	0.999996
0.026500	0.4	2	0.999993
0.026500	0.5	2	0.999990
0.026500	0.6	2	0.999985
0.026500	0.7	2	0.999980
0.026500	0.8	2	0.999974
0.026500	0.9	2	0.999968
0.026500	1.0	2	0.999961
0.026500	1.1	2	0.999953
0.026500	1.2	3	0.999940
0.026500	1.3	3	0.999930
0.026500	1.4	3	0.999918
0.026500	1.5	3	0.999906
0.026500	1.6	3	0.999893
0.026500	1.7	3	0.999878
0.026500	1.8	3	0.999863
0.026500	1.9	3	0.999847
0.026500	2.0	3	0.999830
0.026500	2.1	3	0.999811
0.026500	2.2	3	0.999792
0.026500	2.3	3	0.999771
0.026500	2.4	3	0.999750
0.026500	2.5	3	0.999727
0.026500	2.6	3	0.999703
0.026500	2.7	3	0.999678
0.026500	2.8	3	0.999652
0.026500	2.9	3	0.999625
0.026500	3.0	4	0.999586
0.026500	3.1	4	0.999555
0.026500	3.2	4	0.999523
0.026500	3.3	4	0.999488
0.026500	3.4	4	0.999453
0.026500	3.5	4	0.999416
0.026500	3.6	4	0.999377
0.026500	3.7	4	0.999337
0.026500	3.8	4	0.999295
0.026500	3.9	4	0.999252
0.026500	4.0	4	0.999206
0.026500	4.1	4	0.999159
0.026500	4.2	4	0.999111
0.026500	4.3	4	0.999060
0.026500	4.4	4	0.999008
0.026500	4.5	5	0.998939
0.026500	4.6	5	0.998881
0.026500	4.7	5	0.998821
0.026500	4.8	5	0.998758
0.026500	4.9	5	0.998693
0.026500	5.0	5	0.998626
0.026600	0.1	2	0.999999
0.026600	0.2	2	0.999998
0.026600	0.3	2	0.999996
0.026600	0.4	2	0.999993
0.026600	0.5	2	0.999989
0.026600	0.6	2	0.999985
0.026600	0.7	2	0.999980
0.026600	0.8	2	0.999974
0.026600	0.9	2	0.999968
0.026600	1.0	2	0.999960
0.026600	1.1	2	0.999952
0.026600	1.2	3	0.999940
0.026600	1.3	3	0.999929
0.026600	1.4	3	0.999918
0.026600	1.5	3	0.999905
0.026600	1.6	3	0.999892
0.026600	1.7	3	0.999877
0.026600	1.8	3	0.999862
0.026600	1.9	3	0.999845
0.026600	2.0	3	0.999828
0.026600	2.1	3	0.999809
0.026600	2.2	3	0.999789
0.026600	2.3	3	0.999769
0.026600	2.4	3	0.999747
0.026600	2.5	3	0.999724
0.026600	2.6	3	0.999700
0.026600	2.7	3	0.999674
0.026600	2.8	3	0.999648
0.026600	2.9	4	0.999612
0.026600	3.0	4	0.999581
0.026600	3.1	4	0.999550
0.026600	3.2	4	0.999517
0.026600	3.3	4	0.999482
0.026600	3.4	4	0.999446
0.026600	3.5	4	0.999409
0.026600	3.6	4	0.999370
0.026600	3.7	4	0.999329
0.026600	3.8	4	0.999286
0.026600	3.9	4	0.999242
0.026600	4.0	4	0.999197
0.026600	4.1	4	0.999149
0.026600	4.2	4	0.999100
0.026600	4.3	4	0.999048
0.026600	4.4	4	0.998995
0.026600	4.5	5	0.998926
0.026600	4.6	5	0.998867
0.026600	4.7	5	0.998805
0.026600	4.8	5	0.998742
0.026600	4.9	5	0.998676
0.026600	5.0	5	0.998608
0.026700	0.1	2	0.999999
0.026700	0.2	2	0.999998
0.026700	0.3	2	0.999996
0.026700	0.4	2	0.999993
0.026700	0.5	2	0.999989
0.026700	0.6	2	0.999985
0.026700	0.7	2	0.999980
0.026700	0.8	2	0.999974
0.026700	0.9	2	0.999967
0.026700	1.0	2	0.999960
0.026700	1.1	2	0.999952
0.026700	1.2	3	0.999939
0.026700	1.3	3	0.999928
0.026700	1.4	3	0.999917
0.026700	1.5	3	0.999904
0.026700	1.6	3	0.999890
0.026700	1.7	3	0.999876
0.026700	1.8	3	0.999860
0.026700	1.9	3	0.999843
0.026700	2.0	3	0.999826
0.026700	2.1	3	0.999807
0.026700	2.2	3	0.999787
0.026700	2.3	3	0.999766
0.026700	2.4	3	0.999744
0.026700	2.5	3	0.999721
0.026700	2.6	3	0.999696
0.026700	2.7	3	0.999671
0.026700	2.8	3	0.999644
0.026700	2.9	4	0.999607
0.026700	3.0	4	0.999576
0.026700	3.1	4	0.999544
0.026700	3.2	4	0.999511
0.026700	3.3	4	0.999476
0.026700	3.4	4	0.999440
0.026700	3.5	4	0.999402
0.026700	3.6	4	0.999362
0.026700	3.7	4	0.999321
0.026700	3.8	4	0.999278
0.026700	3.9	4	0.999233
0.026700	4.0	4	0.999187
0.026700	4.1	4	0.999138
0.026700	4.2	4	0.999088
0.026700	4.3	4	0.999037
0.026700	4.4	4	0.998983
0.026700	4.5	5	0.998912
0.026700	4.6	5	0.998852
0.026700	4.7	5	0.998790
0.026700	4.8	5	0.998726
0.026700	4.9	5	0.998659
0.026700	5.0	5	0.998590
0.026800	0.1	2	0.999999
0.026800	0.2	2	0.999998
0.026800	0.3	2	0.999996
0.026800	0.4	2	0.999993
0.026800	0.5	2	0.999989
0.026800	0.6	2	0.999985
0.026800	0.7	2	0.999980
0.026800	0.8	2	0.999974
0.026800	0.9	2	0.999967
0.026800	1.0	2	0.999959
0.026800	1.1	2	0.999951
0.026800	1.2	3	0.999938
0.026800	1.3	3	0.999927
0.026800	1.4	3	0.999916
0.026800	1.5	3	0.999903
0.026800	1.6	3	0.999889
0.026800	1.7	3	0.999874
0.026800	1.8	3	0.999858
0.026800	1.9	3	0.999842
0.026800	2.0	3	0.999824
0.026800	2.1	3	0.999805
0.026800	2.2	3	0.999785
0.026800	2.3	3	0.999763
0.026800	2.4	3	0.999741
0.026800	2.5	3	0.999717
0.026800	2.6	3	0.999693
0.026800	2.7	3	0.999667
0.026800	2.8	3	0.999640
0.026800	2.9	4	0.999602
0.026800	3.0	4	0.999571
0.026800	3.1	4	0.999539
0.026800	3.2	4	0.999505
0.026800	3.3	4	0.999470
0.026800	3.4	4	0.999433
0.026800	3.5	4	0.999394
0.026800	3.6	4	0.999354
0.026800	3.7	4	0.999312
0.026800	3.8	4	0.999269
